business_status,name,user_ratings_total,rating,vicinity,lat,lng,types,place_id,phone_number
OPERATIONAL,Espetinho do Preto,36.0,4.3,"Rua Rocha Pombo, 208 - Alecrim, Natal",-5.808270200000001,-35.21596939999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJnVld6VVVsgcRoaM6ducTyno,
OPERATIONAL,Branco's Bar,160.0,4.4,"Avenida Almirante Alexandrino de Alencar, 476 - Alecrim, Natal",-5.795475000000001,-35.21488869999999,"['bar', 'point_of_interest', 'establishment']",ChIJ3b2D-KeqswcRgskkHZ8nXbo,
CLOSED_TEMPORARILY,Nininha Coiffeur,7.0,4.1,"Rua São José, 1300 - Lagoa Seca, Natal",-5.805759499999999,-35.2100762,"['bar', 'night_club', 'point_of_interest', 'establishment']",ChIJ50t_Df7_sgcRSmPo_pwJY20,
CLOSED_TEMPORARILY,Bar no Grau,2.0,3.0,"Rua Presidente Leão Veloso, 667 - Alecrim, Natal",-5.803096,-35.2220244,"['bar', 'point_of_interest', 'establishment']",ChIJN577wayqswcRFHBfpsmjCAU,
OPERATIONAL,Bar do Oli,50.0,4.8,"Rua Desembargador Régulo Tinoco, 1327 - Barro Vermelho, Natal",-5.801496399999999,-35.2088015,"['bar', 'point_of_interest', 'establishment']",ChIJnXcXBs0BswcR56d7tM87uYQ,
OPERATIONAL,Cigarreira Da Cida,,,"Rua Leonel Leite, 1374 - Alecrim, Natal",-5.796059699999999,-35.21873679999999,"['bar', 'point_of_interest', 'establishment']",ChIJHagBmqiqswcRPzLQ7z3BGss,
OPERATIONAL,Bar do Carlinhos,52.0,4.5,"Rua São José, 1316 - Lagoa Seca, Natal",-5.806315,-35.21029789999999,"['bar', 'point_of_interest', 'establishment']",ChIJI21UbP7_sgcRwnvkCtjKTmk,
OPERATIONAL,Boteco Do Diego,29.0,4.2,"Rua dos Pajeús, 1779-1755 - Alecrim, Natal",-5.802233500000001,-35.2223261,"['bar', 'point_of_interest', 'establishment']",ChIJkwD--ayqswcREv2cvN4xyVY,
CLOSED_TEMPORARILY,Empório 1 Pouco de Tudo,,,"Rua Desembargador Relator, Rua Desembargador Régulo Tinoco, N1286, Natal",-5.8001724,-35.208729,"['bar', 'point_of_interest', 'establishment']",ChIJ-ZzLqbwBswcR9DAPx_EM0Ko,
CLOSED_TEMPORARILY,Studio Hair Hámonia dos fios rua Jerônimo Macedo 194 lagoa seca,,,"Rua Jerônimo Macedo, 194 - Lagoa Seca, Natal",-5.808619099999999,-35.2137459,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJzwvBnLH_sgcRXjBFCSXHtOY,
CLOSED_TEMPORARILY,Botequim,,,"Vila Santa Luzia, 51 - Alecrim, Natal",-5.8025639,-35.22242689999999,"['bar', 'point_of_interest', 'establishment']",ChIJX_Bd5ayqswcRi2k-vd_TFWg,
CLOSED_TEMPORARILY,Boteco Do Diego,6.0,4.5,"Rua dos Pajeús, 1771 - Alecrim, Natal",-5.802442,-35.22246689999999,"['bar', 'point_of_interest', 'establishment']",ChIJtzvzksuqswcRdHv4DUure9g,
OPERATIONAL,Carne de Sol do Araújo,633.0,4.4,"Rua dos Pajeús, 1762 - Alecrim, Natal",-5.802085699999999,-35.2224867,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJUcOB-ayqswcRQpqtFtC_j38,
OPERATIONAL,Entre Posto,,,Brazil,-5.794928699999999,-35.21480510000001,"['bar', 'point_of_interest', 'establishment']",ChIJ0c1IHggAswcRudt1xNnsp5Q,
CLOSED_TEMPORARILY,Cigarreira Do Nathan,,,"Rua Olinto Meira - Alecrim, Natal",-5.795848899999999,-35.2117626,"['bar', 'point_of_interest', 'establishment']",ChIJC8xYgQgAswcR5la6z6sb-ug,
CLOSED_TEMPORARILY,Home Beauty K.C.,,,"Rua Ritinha Coelho, 72 - Lagoa Seca, Natal",-5.808924200000001,-35.213527,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJTSsNfu3_sgcRcjbCh5DswNg,
OPERATIONAL,Lanchonete do Duscelino,,,"Avenida Coronel Estevam, 1473 - Alecrim, Natal",-5.801076299999999,-35.22286389999999,"['bar', 'point_of_interest', 'establishment']",ChIJd0DEB1yrswcRfcvRMGLD0l4,
OPERATIONAL,Mais Bonita Esmalteria,,,"Rua Doutor Luís Antônio, 14 - Alecrim, Natal",-5.7945705,-35.2137367,"['beauty_salon', 'night_club', 'bar', 'point_of_interest', 'establishment']",ChIJa59NG5wBswcRo6HXKH3T3dY,
CLOSED_TEMPORARILY,Caneco Cheio Bar e Espetaria,,,"Rua Desembargador Régulo Tinoco - Barro Vermelho, Natal",-5.799043699999999,-35.2082364,"['bar', 'point_of_interest', 'establishment']",ChIJydPazEUBswcRO-oPcB_IMOw,
OPERATIONAL,Resenhas Bar e restaurante,,,"Rua Manoel Felipe, 794 - Dix-Sept Rosado, Natal",-5.808299000000002,-35.22019159999999,"['bar', 'point_of_interest', 'establishment']",ChIJu9MyGM9VsgcR6IBvf-9W_6w,
OPERATIONAL,Os 5 Bar,,,"Rua São João - Lagoa Seca, Natal",-5.8077652,-35.2098551,"['bar', 'point_of_interest', 'establishment']",ChIJAaQdl4b_sgcRMdwetvMkLRo,
CLOSED_TEMPORARILY,Nosso Ponto | Lagoa Seca,4.0,3.8,"Rua São João, 1348 - Lagoa Seca, Natal",-5.8079504,-35.2099814,"['bar', 'point_of_interest', 'establishment']",ChIJ6dRamv7_sgcRg2QiGHm6fHk,
OPERATIONAL,Jardim dos Cachos,12.0,5.0,"Rua Eduardo Medeiros, 1199 - Barro Vermelho, Natal",-5.7968673,-35.208923,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJY-5tDMcBswcRqvr-FW2pIFw,
OPERATIONAL,Speedy's Bar,4.0,5.0,"Rua Agostinho Leitão, 358 - Alecrim, Natal",-5.794962700000001,-35.2200614,"['bar', 'point_of_interest', 'establishment']",ChIJZ3ejCKaqswcRZCGWFHaAwHM,
OPERATIONAL,Barcanas Espetto's,5.0,4.8,"206, Rua Jacaúna, 10 - Lagoa Seca, Natal",-5.8091661,-35.2086174,"['bar', 'point_of_interest', 'establishment']",ChIJVehlD_z_sgcRS9t6AaQCoFY,
CLOSED_TEMPORARILY,Erinelson,,,"Avenida Hermes da Fonseca, 1450 - Tirol, Natal",-5.8046428,-35.20232269999999,"['bar', 'point_of_interest', 'establishment']",ChIJ2Z0bnqABswcRMuYp4yhpO0A,
CLOSED_TEMPORARILY,Bar do Berg,,,"Avenida Nevaldo Rocha, 4704 - Lagoa Nova, Natal",-5.8152496,-35.1991078,"['bar', 'point_of_interest', 'establishment']",ChIJKZEaB6v_sgcR7knhoHaqJ_Y,
CLOSED_TEMPORARILY,Point Do Equino,,,"Rua Doutor Everton Dantas Cortês, 1504 - Tirol, Natal",-5.8043505,-35.20406760000001,"['bar', 'point_of_interest', 'establishment']",ChIJh7d5ygIAswcRFoRIRT5WrPM,
OPERATIONAL,Amarelinho Pizzas Lagoa Nova,11.0,3.3,"Rua Amaro Mesquita, 4 - Lagoa Nova, Natal",-5.813523699999999,-35.20509169999999,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJLXFJylP_sgcRy3T2sJ_M9-Q,
CLOSED_TEMPORARILY,Churrasquinho do xandy,,,Natal,-5.81199,-35.2065096,"['bar', 'point_of_interest', 'establishment']",ChIJa7-ttb3_sgcRdEP0bi4cgQs,
OPERATIONAL,Cultura Cervejeira Brew Shop,,,"Avenida Senador Salgado Filho, 1613 - Loja 08 - Lagoa Nova, Natal",-5.8141886,-35.2053372,"['bar', 'point_of_interest', 'establishment']",ChIJr-yzbWr_sgcRi7gLc96NSeU,
OPERATIONAL,Bar De Dona Mariquinha,27.0,4.6,"Rua Clóvis Beviláqua, 682 - Lagoa Seca, Natal",-5.807184200000001,-35.2080094,"['bar', 'point_of_interest', 'establishment']",ChIJvR9zyv3_sgcRZTYQSL1QIVE,
OPERATIONAL,Andréia Mendes - Realçando Encantos,9.0,4.9,"Rua Djar Dantas Pereira de Macedo 1387, Rua Djair Dantas Pereira de Macedo, 1387 - sala 102 - Lagoa Seca, Natal",-5.809991999999999,-35.2085144,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJpbYC0ZP_sgcRPDb4zk5pMw4,
OPERATIONAL,Espetinho Do Venancio,260.0,4.6,"Avenida Antônio Basílio, 1781 - Nova Descoberta, Natal",-5.817421,-35.2001842,"['bar', 'point_of_interest', 'establishment']",ChIJMQAU7-7_sgcRLeCFAY6G7Nk,
OPERATIONAL,JeG conveniência,,,"Rua João XXIII, 1142 - Mãe Luíza, Natal",-5.796498199999998,-35.18741790000001,"['bar', 'point_of_interest', 'establishment']",ChIJZWYwZIcBswcRxSkOIsiHyFk,
OPERATIONAL,"Churrasquinho ""A calçada da Su""",,,"Rua Doutor Mario Negócio, Natal",-5.797220600000001,-35.2304452,"['bar', 'point_of_interest', 'establishment']",ChIJR6GKGmyrswcRIidbBUnJrEY,
OPERATIONAL,conveniência sua gela,,,"Rua Doutor Mario Negócio, 1796b - Alecrim, Natal",-5.7963902,-35.2278647,"['bar', 'point_of_interest', 'establishment']",ChIJGQZTSuyrswcRrZ4iAT5Fe94,
OPERATIONAL,Bar Da Costela,26.0,4.1,"Rua Doutor Mario Negócio, 1992 - Alecrim, Natal",-5.7972344,-35.23232079999999,"['bar', 'point_of_interest', 'establishment']",ChIJD7iC27aqswcR2Pca7MdtumY,
CLOSED_TEMPORARILY,Point Do Negão Bar e Restaurante,16.0,4.5,"Rua Primeiro de Janeiro, 113 - Quintas, Natal",-5.7982396,-35.2310776,"['bar', 'point_of_interest', 'establishment']",ChIJiWjES7GqswcRnb6ZBcbo3Jw,
OPERATIONAL,Branco água e gás,2.0,5.0,"Rua Rio Potengi, 3286 - Quintas, Natal",-5.796611899999998,-35.2338079,"['bar', 'point_of_interest', 'establishment']",ChIJCxc_W7OrswcRrTmD54OrXuE,
OPERATIONAL,Estação do Espeto,6.0,3.8,"Rua Primeiro de Janeiro, 137 - Quintas, Natal",-5.798621400000001,-35.2307743,"['bar', 'point_of_interest', 'establishment']",ChIJF6FoMmarswcRt6NDYCZ0FjM,
OPERATIONAL,Bar Do Botafogo Quintas,9.0,3.8,"Quintas, Natal",-5.7967221,-35.2340778,"['bar', 'point_of_interest', 'establishment']",ChIJq6qqqreqswcRLC3GzfACVXg,
OPERATIONAL,Núbia & Luiz Bar,4.0,4.5,"Rua São Geraldo - Quintas, Natal",-5.798514099999999,-35.2325948,"['bar', 'point_of_interest', 'establishment']",ChIJu_XeemirswcRf1vpYQ3AGoo,
OPERATIONAL,OXENTE PETISCARIA E HAMBÚRGUERIA,2.0,5.0,"Rua Presidente Mascarenhas, 357 - Quintas, Natal",-5.7984339,-35.2277574,"['bar', 'point_of_interest', 'establishment']",ChIJ1cGunvmrswcRRZ90bYB5BYA,
CLOSED_TEMPORARILY,Sherlock Bar & Petiscaria,9.0,4.7,"Rua São Geraldo - Quintas, Natal",-5.799310300000001,-35.23154839999999,"['bar', 'point_of_interest', 'establishment']",ChIJmzSvOmurswcRcaOYl60Nn80,
OPERATIONAL,M & G BAR,,,"Rua Sátiro Dias - Alecrim, Natal",-5.795931299999999,-35.225699,"['bar', 'point_of_interest', 'establishment']",ChIJMzms4a-qswcRI-5OHUBSlUY,
OPERATIONAL,BAR DOS AMIGOS,,,Brazil,-5.7995797,-35.2299851,"['bar', 'point_of_interest', 'establishment']",ChIJs7Bg57OqswcRwxWv-zSabYU,
OPERATIONAL,Bar Do Naldo,,,Brazil,-5.7999149,-35.23198960000001,"['bar', 'point_of_interest', 'establishment']",ChIJ50H6DbSqswcRS_f8SwR9MUg,
OPERATIONAL,Bar da Geladinha,161.0,4.2,"Rua Presidente Mascarenhas, 386 - Alecrim, Natal",-5.7993419,-35.2274757,"['bar', 'point_of_interest', 'establishment']",ChIJLYMSirGqswcRcUWUsZmpHY4,
OPERATIONAL,Sushiguar,8.0,5.0,"Rua Marcos Cavalcante, 82 - Quintas, Natal",-5.799012200000001,-35.23438969999999,"['bar', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",ChIJL3ybAW2rswcRFCHO5NRcG0I,
OPERATIONAL,A Confraria Do Lourival,267.0,4.7,"Rua Marcos Cavalcante, 89 - Quintas, Natal",-5.798963000000001,-35.2345576,"['bar', 'point_of_interest', 'establishment']",ChIJ-4BZ1rWqswcRF2lnPxYcw0Q,
OPERATIONAL,Dukas Bar & Restaurante,289.0,4.6,"Rua Marcos Cavalcante, 97 - Quintas, Natal",-5.799049300000001,-35.23473729999999,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",ChIJx1pa17WqswcRBYRBVQ6_95Q,
OPERATIONAL,Bar do Roberto,,,"Rua Sátiro Dias, 1728 - Alecrim, Natal",-5.795283599999999,-35.22420769999999,"['bar', 'point_of_interest', 'establishment']",ChIJ0alPZz2rswcRykkdySk7geo,
OPERATIONAL,Boteco do Araújo,1047.0,4.3,"Rua Doutor Mario Negócio, 2281 - Quintas, Natal",-5.798159600000001,-35.23562089999999,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",ChIJZaj9dLaqswcRAmT-s1VxAGQ,
OPERATIONAL,Espetinho Altas Horas,426.0,4.5,"Rua Marcos Cavalcante, 1226 - Quintas, Natal",-5.799195499999999,-35.2347276,"['bar', 'point_of_interest', 'establishment']",ChIJGbn11bWqswcRQNiQ75s-2NY,
CLOSED_TEMPORARILY,Toca Da Gato,,,"Rua Presidente Mascarenhas, 418 - Quintas, Natal",-5.799921200000001,-35.2270232,"['bar', 'point_of_interest', 'establishment']",ChIJ53vGGbKqswcRnc1u7NO3I8M,
OPERATIONAL,Brisa's BAR,,,Brazil,-5.795895699999999,-35.2236897,"['bar', 'point_of_interest', 'establishment']",ChIJaRJgmq-qswcRnwn63UbAT10,
OPERATIONAL,12 BUDEGA,,,Brazil,-5.800997499999999,-35.22821870000001,"['bar', 'point_of_interest', 'establishment']",ChIJt-z2UbKqswcR6I3gnWVqYVc,
OPERATIONAL,Studio Ana Paula Fernandes,1.0,5.0,"Rua Coemaçu, 1053 - Quintas, Natal",-5.800101499999999,-35.2347348,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJI5EI-lGrswcRFBRY-5veIw8,
OPERATIONAL,Cigarreira do Djalma,2.0,5.0,"2320, Rua Doutor Mario Negócio, 2308 - Alecrim, Natal",-5.7983307,-35.2368185,"['bar', 'point_of_interest', 'establishment']",ChIJY7b0_cmqswcRJ_ufhN4DrFk,
CLOSED_TEMPORARILY,Bar E Rest Dos Amigos,,,Brazil,-5.799543599999999,-35.22494,"['bar', 'point_of_interest', 'establishment']",ChIJ46t44q2qswcRvCn7OMRkdOo,
OPERATIONAL,Bar e Restaurante do Gilvan,150.0,4.3,"Rua dos Paiatis, 1575 - Alecrim, Natal",-5.797176799999999,-35.2231658,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",ChIJs4aTqa-qswcRHYPgzVFF6bk,
OPERATIONAL,CIGARREIRA DO ROBERTO,,,Brazil,-5.798288200000001,-35.2375004,"['bar', 'point_of_interest', 'establishment']",ChIJw3d3-smqswcRXugQ8yDwNYE,
OPERATIONAL,SkinaDeKasa,,,"Rua Doutor Manoel Miranda, 1531 - Alecrim, Natal",-5.8018907,-35.2274944,"['bar', 'point_of_interest', 'establishment']",ChIJHbHmWterswcRRGnPcqkX9rM,
CLOSED_TEMPORARILY,Bar & Rest. Do Borja,,,"Rua Presidente Sarmento, 472B - Alecrim, Natal",-5.7971777,-35.2227796,"['bar', 'point_of_interest', 'establishment']",ChIJKYqjBq-qswcRvqzBMl1q7nU,
CLOSED_TEMPORARILY,Espetinho do Vicente,5.0,4.8,"Rua Rio Potengi, 1446-1508 - Quintas, Natal",-5.7951651,-35.2386849,"['bar', 'point_of_interest', 'establishment']",ChIJReKtaciqswcRcOWRKNnUDlw,
OPERATIONAL,Rejane Bar,,,Brazil,-5.7959211,-35.2223428,"['bar', 'point_of_interest', 'establishment']",ChIJsYeLb6-qswcRkHEEAIxKNfE,
OPERATIONAL,Espasso Viramundo,25.0,4.6,"Travessa Ocidental de Baixo, 298 - Alecrim, Natal",-5.787916900000001,-35.2146244,"['bar', 'point_of_interest', 'establishment']",ChIJJZ08oQoAswcRIcOG0oF5sPA,
OPERATIONAL,Point Bar e Lava Jato,149.0,4.3,"Rua Mermoz, 231 - Cidade Alta, Natal",-5.790811199999999,-35.2085381,"['car_wash', 'bar', 'point_of_interest', 'establishment']",ChIJz3XDEgwAswcRdx191nJomPc,
OPERATIONAL,Bar do Coelho,116.0,4.3,"Rua Padre Pinto, 705 - Cidade Alta, Natal",-5.7867076,-35.209764,"['bar', 'point_of_interest', 'establishment']",ChIJlREWrnQAswcRwcdtHoWL9yE,
OPERATIONAL,Bar Beira Rio,12.0,3.7,Brazil,-5.7868911,-35.2140193,"['bar', 'point_of_interest', 'establishment']",ChIJKSmxTXUAswcRPwVUrDAwlE8,
OPERATIONAL,A Birosca Bar,3.0,3.0,"Travessa Ocidental de Baixo, 174 - Alecrim, Natal",-5.788874499999999,-35.21505989999999,"['bar', 'point_of_interest', 'establishment']",ChIJUU8xeaCqswcRLBvb8I-xEc0,
OPERATIONAL,Lu cantinho da beleza,1.0,5.0,"Travessa Xanana - Alecrim, Natal",-5.7891179,-35.2137627,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJR2eE-6cBswcRnZBHhNVP-Sw,
OPERATIONAL,Biranight Food,12.0,4.7,"Rua Ocidental de Cima, 868 - Alecrim, Natal",-5.790413000000001,-35.21457859999999,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",ChIJE1qVdAoAswcRbpuxY2R28jE,
OPERATIONAL,Bar da Gelada,114.0,4.0,"Avenida Governador Rafael Fernandes, 801 - Cidade Alta, Natal",-5.789689099999999,-35.2128937,"['bar', 'point_of_interest', 'establishment']",ChIJBYg7WgoAswcRqDR5ZN2Y-Nw,
OPERATIONAL,BAR DO JOÃO,46.0,4.5,"Rua Borborema, 1048 - Alecrim, Natal",-5.7920621,-35.21546500000001,"['bar', 'point_of_interest', 'establishment']",ChIJQZeZP6eqswcRWncZpj5YHdc,
OPERATIONAL,Lucas Bar E Restaurante,13.0,3.9,"Rua Ary Parreiras - Alecrim, Natal",-5.7921854,-35.21543359999999,"['bar', 'point_of_interest', 'establishment']",ChIJ7-xoW6eqswcRo1nv5oB0KPw,
OPERATIONAL,Marcos,,,"Rua Ary parreira, 242 - Alecrim, Natal",-5.7921649,-35.21636780000001,"['bar', 'point_of_interest', 'establishment']",ChIJr5yy59KrswcRbljAqrpsS6A,
OPERATIONAL,Bar Do Naldo,148.0,4.4,"Praça João Tibúrcio, 20 - Cidade Alta, Natal",-5.786101899999999,-35.2100884,"['bar', 'point_of_interest', 'establishment']",ChIJZ3N7l3QAswcR-epp6NvNPOU,
OPERATIONAL,Picuí butecu's bar,27.0,4.8,"Praça André de Albuquerque, 8 - Cidade Alta, Natal",-5.7858001,-35.20944679999999,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",ChIJezdDOaIBswcRMxayljy0ceE,
OPERATIONAL,Bar O Amarelinho,51.0,4.5,"Praça André de Albuquerque, 08 - Cidade Alta, Natal",-5.785774600000001,-35.2094302,"['bar', 'point_of_interest', 'establishment']",ChIJPfStgnQAswcRDFCX6MwysgE,
OPERATIONAL,Cigarreira do John Lennon,,,"Rua Fonseca e Silva, 400 - Alecrim, Natal",-5.7929219,-35.2143819,"['bar', 'point_of_interest', 'establishment']",ChIJKR0ez1sBswcRcsWMlQakkWk,
OPERATIONAL,Rochele Bar,,,"Rua Fonseca e Silva, 1096 - Alecrim, Natal",-5.793159699999999,-35.21474329999999,"['bar', 'point_of_interest', 'establishment']",ChIJ__0rVhUBswcR6EyxjqVBelk,
OPERATIONAL,Maria Bar,155.0,4.3,"Rua Fonseca e Silva, 1094 - Alecrim, Natal",-5.793157999999999,-35.214703,"['bar', 'point_of_interest', 'establishment']",ChIJfwS-1wkAswcR-yHhON41LS8,
CLOSED_TEMPORARILY,Bar E Lanchonete Sol De Verao,,,"Rua Fonseca e Silva, 1077 - Alecrim, Natal",-5.793103299999999,-35.21371500000001,"['bar', 'point_of_interest', 'establishment']",ChIJjZdAxgkAswcRn_Ge5IuIguM,
OPERATIONAL,Bar Do Galo,3.0,5.0,"Rua Doutor Heltor Carrilho - Cidade Alta, Natal",-5.786867200000001,-35.20872959999999,"['bar', 'point_of_interest', 'establishment']",ChIJEf5fNnMAswcReBLCMfLEDZ0,
OPERATIONAL,Bardallo's Comida & Arte,652.0,4.5,"Rua Gonçalves Lêdo, 678 - Cidade Alta, Natal",-5.7867348,-35.2081999,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",ChIJ0anVbzQHMHsRgsyyQ8LGKM4,
OPERATIONAL,BARLACOBACO,2.0,5.0,"Rua Gonçalves Lêdo, 681 - Cidade Alta, Natal",-5.7868005,-35.2080928,"['bar', 'point_of_interest', 'establishment']",ChIJ9aEq8coBswcR0KPBq1_ATa0,
OPERATIONAL,BEKO 'S BAR,,,"Rua Dr Ivo, 580 - Cidade Alta, Natal",-5.7863934,-35.2080018,"['bar', 'point_of_interest', 'establishment']",ChIJGyHHJQgBswcRsXKR_Y4t62I,
OPERATIONAL,Cine França 2,34.0,3.8,"Rua Voluntários da Pátria, 632 - Cidade Alta, Natal",-5.785557499999999,-35.2080313,"['bar', 'point_of_interest', 'establishment']",ChIJ42gsC3MAswcRU9YZzPmY1UU,
OPERATIONAL,Espaço Rara mulher,,,"Rua Doutor Pinto de Abreu - Alecrim, Natal",-5.7925274,-35.21027209999999,"['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJqedZzSkBswcRm9F0V2fUYJw,
CLOSED_TEMPORARILY,Boteco Zero1,2.0,5.0,"Rua Coronel Cascudo, 173 A - Cidade Alta, Natal",-5.785438999999999,-35.2078532,"['bar', 'point_of_interest', 'establishment']",ChIJj4aoW1oBswcRcNzW6ZOmCU0,
OPERATIONAL,Quinta Que Te Quero Samba,14.0,4.6,"Rua Coronel Cascudo, 130 - Cidade Alta, Natal",-5.7855969,-35.2077515,"['bar', 'point_of_interest', 'establishment']",ChIJ60fM69EBswcRrpblHoze__c,
OPERATIONAL,Bar da Nazaré,417.0,4.5,"Rua Coronel Cascudo, 130 - Cidade Alta, Natal",-5.7855969,-35.2077515,"['bar', 'point_of_interest', 'establishment']",ChIJjw77DnMAswcRktzOSg5p-90,
OPERATIONAL,Mais Bonita Esmalteria,,,"Rua Doutor Luís Antônio, 14 - Alecrim, Natal",-5.7945705,-35.2137367,"['beauty_salon', 'night_club', 'bar', 'point_of_interest', 'establishment']",ChIJa59NG5wBswcRo6HXKH3T3dY,
OPERATIONAL,Areias Branca Bar,,,"Rua Coronel Cascudo, 144 - Loja 05 - Cidade Alta, Natal",-5.7857137,-35.20758269999999,"['bar', 'point_of_interest', 'establishment']",ChIJ12ZUD9ABswcRGWbbkA30qQQ,
OPERATIONAL,Borogodó Lounge,43.0,4.9,"Beco da Lama - Cidade Alta, Natal",-5.785758299999999,-35.2074985,"['bar', 'point_of_interest', 'establishment']",ChIJmTfXVM4BswcRfCPkiHwsuNA,
OPERATIONAL,Entre Posto,,,Brazil,-5.794928699999999,-35.21480510000001,"['bar', 'point_of_interest', 'establishment']",ChIJ0c1IHggAswcRudt1xNnsp5Q,
CLOSED_TEMPORARILY,Cantinho da Preta,1.0,3.0,"Rua Coronel Cascudo - Cidade Alta, Natal",-5.785798499999999,-35.2073705,"['bar', 'point_of_interest', 'establishment']",ChIJ9eeTz4gBswcRyMEw025CGB0,
CLOSED_TEMPORARILY,Ôxe! Bar,,,"Rua Coronel Cascudo, 127 - Cidade Alta, Natal",-5.7858665,-35.2073316,"['bar', 'point_of_interest', 'establishment']",ChIJU3-CcrIBswcR8hCA3LRaIXE,
OPERATIONAL,A Patroa Botequim,9.0,4.7,"Avenida Rio Branco, 697 - Cidade Alta, Natal",-5.787434500000001,-35.20728119999999,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJn3q_JkL_sgcRSYIht6GGCPs,
OPERATIONAL,Bar Do Zé Reeira,733.0,4.5,"Rua Professor Zuza, s/n - Cidade Alta, Natal",-5.788076499999999,-35.2073259,"['bar', 'point_of_interest', 'establishment']",ChIJnQxYxQwAswcRUSOJ1XDTElw,
OPERATIONAL,Bar da Meladinha,410.0,4.5,"Rua Coronel Cascudo, 156 - Cidade Alta, Natal",-5.785842199999998,-35.2072432,"['bar', 'point_of_interest', 'establishment']",ChIJIzuGD3MAswcRb6gaYkg5tCg,
CLOSED_TEMPORARILY,Depois Te Digo Bar e Restaurante,1.0,5.0,"Beco da Lama - Cidade Alta, Natal",-5.7858388,-35.207233,"['bar', 'point_of_interest', 'establishment']",ChIJa9R35lgBswcRqU3MS5dIZNs,
OPERATIONAL,Bar do Arrumadinho,46.0,4.4,"Rua Vaz Gondim, 602 - Cidade Alta, Natal",-5.7856532,-35.2072216,"['bar', 'point_of_interest', 'establishment']",ChIJlwVoqA8BswcRkk-kSH-WwsI,
OPERATIONAL,Dom Vinicius Bar & Restaurante,458.0,4.3,"Rua Ângelo Varela, 1041 - Tirol, Natal",-5.7977,-35.1982,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJJyus9BkAswcRwHSewQ4VAmI,
OPERATIONAL,Adega São Cristóvão,66.0,4.8,"Avenida Prudente de Morais, 1326 - Tirol, Natal",-5.794300699999999,-35.2041565,"['liquor_store', 'bar', 'store', 'food', 'point_of_interest', 'establishment']",ChIJS1_UNGP_sgcR6gT1U8BbKM4,
OPERATIONAL,Restaurante Don Nemesio,492.0,4.5,"Avenida Rodrigues Alves, 546 - Tirol, Natal",-5.7875478,-35.19883869999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJpRpypmwAswcR7qVOA2vVISo,
OPERATIONAL,Temis Clube Balcão Bar,25.0,4.6,"Avenida Rodrigues Alves, 950 - Tirol, Natal",-5.794368899999999,-35.20136779999999,"['bar', 'point_of_interest', 'establishment']",ChIJMy3oqxEAswcRSN6Gz0q4-xo,
OPERATIONAL,Palumbo Saloon,,,"Avenida Hermes da Fonseca, 1062 - Tirol, Natal",-5.796433299999999,-35.1993383,"['night_club', 'bar', 'hair_care', 'beauty_salon', 'health', 'point_of_interest', 'establishment']",ChIJ5R5oMLMBswcRXJPP4kkm9v0,
OPERATIONAL,Aero Bar Lounge,1.0,5.0,"Avenida Hermes da Fonseca, 1296 - Tirol, Natal",-5.796275699999999,-35.19897229999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJV3a1DXcBswcRXlfUz8lEo9U,
OPERATIONAL,Azulão Bar,11.0,4.1,"Avenida Afonso Pena, 809 - Tirol, Natal",-5.7925,-35.1986111,"['bar', 'point_of_interest', 'establishment']",ChIJ6Q3H_RMAswcRfR3LJPz8BYI,
OPERATIONAL,Bar e Restaurante Casa Do Goiamum,214.0,4.3,"Avenida Rodrigues Alves, 1004 - Tirol, Natal",-5.7973341,-35.2023797,"['bar', 'point_of_interest', 'establishment']",ChIJ0Ze2PQQAswcRPQOLMwZEXtU,
OPERATIONAL,Magão Bar e Restaurante,2.0,5.0,"Avenida Rodrigues Alves, 1004 - Tirol, Natal",-5.7973282,-35.2024626,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJpXnjlxoAswcR5MiaGgn8Xyc,
